2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,175
2006,female,115
2006,female,160
2006,female,105
2006,female,31
2006,female,26
2006,female,8
2006,female,2
2006,female,5
2006,female,2
2006,female,0
2006,female,0
2006,female,2
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,195
2006,female,115
2006,female,41
2006,female,74
2006,female,68
2006,female,1
2006,female,81
2006,female,91
2006,female,91
2006,female,18
2006,female,16
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,5
2006,female,3
2006,female,3
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,167
2006,female,229
2006,female,64
2006,female,50
2006,female,27
2006,female,3
2006,female,1
2006,female,1
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,708
2006,female,265
2006,female,387
2006,female,333
2006,female,47
2006,female,61
2006,female,71
2006,female,73
2006,female,53
2006,female,17
2006,female,11
2006,female,0
2006,female,362
2006,female,187
2006,female,118
2006,female,86
2006,female,46
2006,female,18
2006,female,127
2006,female,74
2006,female,49
2006,female,33
2006,female,8
2006,female,6
2006,female,197
2006,female,96
2006,female,90
2006,female,33
2006,female,40
2006,female,4
2006,female,18
2006,female,2
2006,female,10
2006,female,14
2006,female,6
2006,female,5
2006,female,48
2006,female,90
2006,female,67
2006,female,11
2006,female,6
2006,female,1
2006,female,39
2006,female,91
2006,female,98
2006,female,27
2006,female,17
2006,female,1
2006,female,3
2006,female,3
2006,female,1
2006,female,0
2006,female,0
2006,female,0
2006,female,41
2006,female,90
2006,female,95
2006,female,20
2006,female,12
2006,female,0
2006,female,71
2006,female,25
2006,female,57
2006,female,15
2006,female,9
2006,female,1
2006,female,153
2006,female,49
2006,female,46
2006,female,18
2006,female,4
2006,female,28
2006,female,61
2006,female,24
2006,female,23
2006,female,5
2006,female,1
2006,female,4
2006,female,18
2006,female,17
2006,female,12
2006,female,5
2006,female,4
2006,female,0
2006,female,5
2006,female,2
2006,female,1
2006,female,1
2006,female,0
2006,female,0
2006,female,104
2006,female,78
2006,female,33
2006,female,24
2006,female,19
2006,female,1
2006,female,451
2006,female,862
2006,female,1130
2006,female,255
2006,female,124
2006,female,8
2006,female,2
2006,female,5
2006,female,3
2006,female,1
2006,female,1
2006,female,1
2006,female,611
2006,female,826
2006,female,832
2006,female,154
2006,female,112
2006,female,9
2006,female,9
2006,female,25
2006,female,12
2006,female,17
2006,female,4
2006,female,1
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,0
2006,female,30
2006,female,2
2006,female,17
2006,female,14
2006,female,3
2006,female,5
2006,female,20
2006,female,11
2006,female,12
2006,female,3
2006,female,4
2006,female,0
2006,female,118
2006,female,227
2006,female,187
2006,female,52
2006,female,15
2006,female,1
2006,female,6
2006,female,3
2006,female,1
2006,female,0
2006,female,0
2006,female,0
2006,female,18
2006,female,30
2006,female,16
2006,female,12
2006,female,2
2006,female,2
2006,female,13
2006,female,31
2006,female,18
2006,female,15
2006,female,10
2006,female,1
2006,female,160
2006,female,274
2006,female,298
2006,female,86
2006,female,41
2006,female,0
